,smooth_trend,original_trend,buy_hold
1087,10328.237705427115,11809.406905962593,14535.151849175383
1088,10328.237705427115,11809.406905962593,14542.709049670817
1089,10328.237705427115,11809.406905962593,14580.010767652348
1090,10328.237705427115,11809.406905962593,14652.991259964154
1091,10328.237705427115,11809.406905962593,14829.02985531233
1092,10328.237705427115,11721.74203443127,14986.287661683104
1093,10328.237705427115,11721.74203443127,14948.525282839864
1094,10328.237705427115,11721.74203443127,14803.062756892254
1095,10328.237705427115,11660.092329528969,14914.285187816158
1096,10328.237705427115,11660.092329528969,14936.463055353246
1097,10328.237705427115,11660.092329528969,14859.263382020856
1098,10328.237705427115,11660.092329528969,14915.648271494141
1099,10328.237705427115,11660.092329528969,14795.479570399493
1100,10328.237705427115,11660.092329528969,14843.204035672632
1101,10328.237705427115,11660.092329528969,14634.387648241256
1102,10328.237705427115,11660.092329528969,14632.266245914
1103,10328.237705427115,11660.092329528969,14678.655975869877
1104,10328.237705427115,11899.63600193812,14407.57950120587
1105,10328.237705427115,11899.63600193812,14379.708337890726
1106,10328.237705427115,11899.63600193812,14265.36994965095
1107,10328.237705427115,11899.63600193812,14218.179378504714
1108,10328.237705427115,11899.63600193812,14096.482228294546
1109,10328.237705427115,11899.63600193812,14223.45453596214
1110,10328.237705427115,11899.63600193812,13962.040127577073
1111,10328.237705427115,11899.63600193812,13753.677313917226
1112,10328.237705427115,11899.63600193812,13645.46925868328
1113,10328.237705427115,11899.63600193812,13734.78076913355
1114,10328.237705427115,11899.63600193812,13768.709032189328
1115,10328.237705427115,11899.63600193812,13477.285521618107
1116,10328.237705427115,11899.63600193812,13046.858186616786
1117,10328.237705427115,11899.63600193812,12854.812216915043
1118,10328.237705427115,11899.63600193812,13107.927642699151
1119,10328.237705427115,11899.63600193812,13385.623459591421
1120,10328.237705427115,11899.63600193812,13339.184120004282
1121,10328.237705427115,11899.63600193812,13377.778050761992
1122,10328.237705427115,11899.63600193812,13326.091902078148
1123,10328.237705427115,11899.63600193812,13372.39422458847
1124,10328.237705427115,11899.63600193812,13402.022986268292
1125,10328.237705427115,11899.63600193812,13540.589773470612
1126,10328.237705427115,11899.63600193812,13668.159759076732
1127,10328.237705427115,11899.63600193812,13756.072750398118
1128,10328.237705427115,11899.63600193812,13693.073243423358
1129,10328.237705427115,11899.63600193812,13552.8764254796
1130,10328.237705427115,11899.63600193812,13574.140058383451
1131,10328.237705427115,11899.63600193812,13424.229202166098
1132,10328.237705427115,11899.63600193812,13501.166653161823
1133,10328.237705427115,11899.63600193812,13195.644557858885
1134,10328.237705427115,11899.63600193812,13030.798840268564
1135,10328.237705427115,11899.63600193812,13194.274387090725
1136,10328.237705427115,11899.63600193812,13501.854100909299
1137,10328.237705427115,11899.63600193812,13172.897360743993
1138,10328.237705427115,11899.63600193812,13341.992970079013
1139,10328.237705427115,11899.63600193812,13398.054215767408
1140,10328.237705427115,11899.63600193812,13505.244092378804
1141,10328.237705427115,11899.63600193812,13493.073196176088
1142,10328.237705427115,11899.63600193812,13566.582857888014
1143,10328.237705427115,11899.63600193812,13578.158438515595
1144,10328.237705427115,11899.63600193812,13669.109429160873
1145,10328.237705427115,11899.63600193812,13713.519498593094
1146,10328.237705427115,11899.63600193812,13744.23258507048
1147,10328.237705427115,11899.63600193812,13932.74445913572
1148,10328.237705427115,11899.63600193812,13817.93596058066
1149,10328.237705427115,11899.63600193812,13630.763546559469
1150,10328.237705427115,11899.63600193812,13558.083074398619
1151,10328.237705427115,11899.63600193812,13636.943489196557
1152,10328.237705427115,11899.63600193812,13599.653583031994
1153,10328.237705427115,11899.63600193812,13746.946940609478
1154,10328.237705427115,11899.63600193812,13885.497191268043
1155,10328.237705427115,11899.63600193812,13560.440713065218
1156,10328.237705427115,11899.63600193812,13554.771040921096
1157,10328.237705427115,11899.63600193812,13545.765711665515
1158,10328.237705427115,11899.63600193812,13445.157379468086
1159,10328.237705427115,11899.63600193812,13490.73445641664
1160,10328.237705427115,11899.63600193812,13513.554886796728
1161,10328.237705427115,11899.63600193812,13752.26225824459
1162,10328.237705427115,11899.63600193812,13601.545836110095
1163,10328.237705427115,11899.63600193812,13675.50907159355
1164,10328.237705427115,11899.63600193812,13657.767722509238
1165,10328.237705427115,11899.63600193812,13741.94345494229
1166,10328.237705427115,11899.63600193812,13827.857886832873
1167,10328.237705427115,11811.403432736339,13897.932672170817
1168,10328.237705427115,11811.403432736339,13849.208927182275
1169,10328.237705427115,11811.403432736339,13986.140958916376
1170,10328.237705427115,11811.403432736339,14048.065590547145
1171,10328.237705427115,11811.403432736339,14188.829375705314
1172,10328.237705427115,11811.403432736339,14197.591381531374
1173,10328.237705427115,11811.403432736339,14194.024212807366
1174,10328.237705427115,11811.403432736339,14154.334145435123
1175,10328.237705427115,11811.403432736339,14362.67569782443
1176,10328.237705427115,11811.403432736339,14799.703476146864
1177,10328.237705427115,11811.403432736339,14845.119912384667
1178,10328.237705427115,11811.403432736339,14753.904337039332
1179,10328.237705427115,11811.403432736339,14889.031523140886
1180,10328.237705427115,11811.403432736339,14963.682206371815
1181,10328.237705427115,11811.403432736339,15290.193900424967
1182,10328.237705427115,11811.403432736339,15296.808517926442
1183,10328.237705427115,11811.403432736339,14858.086925050951
1184,10328.237705427115,11811.403432736339,15059.147673461848
1185,10328.237705427115,11811.403432736339,15326.597920317012
1186,10328.237705427115,11811.403432736339,15394.4426346116
1187,10328.237705427115,11811.403432736339,15365.754093562347
1188,10328.237705427115,11811.403432736339,15521.119646855022
1189,10328.237705427115,11811.403432736339,15416.311032544154
1190,10328.237705427115,11811.403432736339,15290.097043525839
1191,10328.237705427115,11811.403432736339,15290.163189700854
1192,10328.237705427115,11811.403432736339,15257.508240514107
1193,10328.237705427115,11811.403432736339,15139.912153154854
1194,10328.237705427115,11811.403432736339,15323.489050091319
1195,10328.237705427115,11811.403432736339,15276.931592334511
1196,10328.237705427115,11811.403432736339,15298.192862874965
1197,10328.237705427115,11811.403432736339,15010.012877242858
1198,10328.237705427115,11811.403432736339,15014.00054665089
1199,10328.237705427115,11811.403432736339,15116.271982677263
1200,10328.237705427115,11811.403432736339,15195.902527941445
1201,10328.237705427115,11811.403432736339,15046.83976018232
1202,10328.237705427115,11811.403432736339,15146.529133019721
1203,10328.237705427115,11811.403432736339,15553.037538663033
1204,10328.237705427115,11811.403432736339,15864.98526239597
1205,10328.237705427115,11811.403432736339,15747.514380296569
1206,10328.237705427115,11811.403432736339,15733.815034978334
1207,10328.237705427115,11811.403432736339,15724.42936521642
1208,10328.237705427115,11811.403432736339,15705.863551307817
1209,10328.237705427115,11811.403432736339,15786.4933762874
1210,10328.237705427115,11811.403432736339,15880.751675683416
1211,10328.237705427115,11811.403432736339,15860.898373725418
1212,10328.237705427115,11811.403432736339,15868.309107690464
1213,10328.237705427115,11811.403432736339,15757.433944185386
1214,10328.237705427115,11811.403432736339,15799.48401258762
1215,10328.237705427115,11811.403432736339,15866.57749532311
1216,10328.237705427115,11811.403432736339,15927.531195599202
1217,10328.237705427115,11811.403432736339,16103.130391356206
1218,10328.237705427115,11811.403432736339,16035.725076652785
1219,10328.237705427115,11811.403432736339,15883.586511755477
1220,10328.237705427115,11811.403432736339,15949.735049133615
1221,10328.237705427115,11811.403432736339,15842.923150665158
1222,10328.237705427115,11811.403432736339,16118.89444228026
1223,10328.237705427115,11811.403432736339,15953.51483056303
1224,10328.237705427115,11811.403432736339,15939.808398154619
1225,10328.237705427115,11811.403432736339,15727.670527792143
1226,10328.237705427115,11811.403432736339,15751.296524089374
1227,10328.237705427115,11811.403432736339,15729.562780870243
1228,10328.237705427115,11811.403432736339,15481.987097243617
1229,10328.237705427115,11811.403432736339,15576.481632978972
1230,10328.237705427115,11811.403432736339,15604.050413779762
1231,10328.237705427115,11811.403432736339,15610.024830801627
1232,10328.237705427115,11811.403432736339,15678.531006846368
1233,10328.237705427115,11811.403432736339,15633.17599205679
1234,10328.237705427115,11811.403432736339,15509.388150243478
1235,10328.237705427115,11811.403432736339,15444.186920586086
1236,10328.237705427115,11629.428619536493,15141.235076655148
1237,10328.237705427115,11629.428619536493,15150.781387127814
1238,10328.237705427115,11629.428619536493,15141.804406232955
1239,10328.237705427115,11629.428619536493,15305.96031371241
1240,10328.237705427115,11629.428619536493,15282.603626842025
1241,10328.237705427115,11629.428619536493,15544.33931664859
1242,10328.237705427115,11912.270108243052,15837.759024287221
1243,10328.237705427115,11912.270108243052,15801.981030694424
1244,10328.237705427115,11912.270108243052,15903.902836938578
1245,10549.825129551637,11912.270108243052,15960.129448064505
1246,10549.825129551637,11912.270108243052,16061.708711616615
1247,10549.825129551637,11912.270108243052,16042.334969427477
1248,10549.825129551637,11912.270108243052,16016.351334463645
1249,10549.825129551637,11912.270108243052,16072.73622393693
1250,10549.825129551637,11912.270108243052,16113.65235791034
1251,10549.825129551637,11912.270108243052,16263.454545411592
1252,10549.825129551637,11912.270108243052,16122.185214487241
1253,10549.825129551637,11912.270108243052,16039.620613888477
1254,10549.825129551637,11912.270108243052,16050.121319172069
1255,10549.825129551637,11912.270108243052,15960.330248952943
1256,10549.825129551637,11912.270108243052,16025.328315358505
1257,10549.825129551637,11912.270108243052,15980.207174544874
1258,10549.825129551637,11912.270108243052,16090.5295450159
1259,10549.825129551637,11912.270108243052,16123.101811483875
1260,10549.825129551637,11912.270108243052,16382.439702446156
1261,10549.825129551637,11912.270108243052,16425.042563882438
1262,10549.825129551637,11912.270108243052,16437.326853528037
1263,10549.825129551637,11912.270108243052,16088.63965430119
1264,10549.825129551637,11912.270108243052,15899.426158308113
1265,10549.825129551637,11912.270108243052,15776.97068944867
1266,10549.825129551637,11912.270108243052,15735.702563329647
1267,10549.825129551637,11912.270108243052,15816.495391383374
1268,10549.825129551637,11821.944855824335,15727.200417476859
1269,10549.825129551637,11821.944855824335,15642.627807993716
1270,10549.825129551637,11821.944855824335,15575.302813645674
1271,10549.825129551637,11821.944855824335,15636.01082812885
1272,10549.825129551637,11821.944855824335,15605.300104014861
1273,10549.825129551637,11821.944855824335,15644.515336345034
1274,10549.825129551637,11821.944855824335,15613.806974594436
1275,10549.825129551637,11821.944855824335,15681.365842918429
1276,10549.825129551637,11702.071110082683,15416.034636027129
1277,10549.825129551637,11702.071110082683,15267.482138760975
1278,10549.825129551637,11702.071110082683,15104.008954302208
1279,10549.825129551637,11702.071110082683,15196.750616399668
1280,10549.825129551637,11702.071110082683,15278.408069455374
1281,10549.825129551637,11702.071110082683,14860.824904223882
1282,10549.825129551637,11702.071110082683,14982.583475882278
1283,10549.825129551637,11702.071110082683,15438.994445847426
1284,10549.825129551637,11702.071110082683,15263.036170854626
1285,10549.825129551637,11702.071110082683,15157.885013851717
1286,10549.825129551637,11702.071110082683,15275.044063983196
1287,10549.825129551637,11702.071110082683,14981.166057846249
1288,10549.825129551637,11702.071110082683,14796.325296494324
1289,10549.825129551637,11702.071110082683,14528.14035462382
1290,10549.825129551637,11702.071110082683,14622.08209732512
1291,10549.825129551637,11702.071110082683,14566.807518646725
1292,10549.825129551637,11702.071110082683,14627.607665302245
1293,10549.825129551637,11702.071110082683,14381.832102581378
1294,10549.825129551637,11702.071110082683,14232.294499780182
1295,10549.825129551637,11702.071110082683,14339.070962797738
1296,10549.825129551637,11702.071110082683,14347.814069716651
1297,10549.825129551637,11702.071110082683,14262.530388852101
1298,10549.825129551637,11702.071110082683,14385.84812035013
1299,10549.825129551637,11702.071110082683,13958.262708511053
1300,10549.825129551637,11702.071110082683,13998.812676158488
1301,10549.825129551637,11702.071110082683,13739.741732259656
1302,10549.825129551637,11702.071110082683,12730.98185256065
1303,10549.825129551637,11702.071110082683,12443.557823214425
1304,10549.825129551637,11702.071110082683,12128.37366163255
1305,10549.825129551637,11702.071110082683,12832.615450470808
1306,10549.825129551637,11702.071110082683,12631.578325693845
1307,10549.825129551637,11702.071110082683,12761.2059298156
1308,10549.825129551637,11702.071110082683,13150.268281798772
1309,10549.825129551637,11702.071110082683,13229.232640586017
1310,10549.825129551637,11702.071110082683,13042.610657235482
1311,10549.825129551637,11702.071110082683,13325.144594357402
1312,10549.825129551637,11702.071110082683,13410.069195986156
1313,10549.825129551637,11702.071110082683,13234.43456477825
1314,10549.825129551637,11702.071110082683,13432.870727459096
1315,10549.825129551637,11702.071110082683,13446.787410209521
1316,10549.825129551637,11702.071110082683,13456.820367541222
1317,10549.825129551637,11702.071110082683,13251.55933701689
1318,10549.825129551637,11702.071110082683,12936.117677825134
1319,10549.825129551637,11702.071110082683,13024.692130896667
1320,10549.825129551637,11702.071110082683,13477.221737806483
1321,10549.825129551637,11702.071110082683,13511.180711586378
1322,10549.825129551637,11702.071110082683,13541.18745140914
1323,10549.825129551637,11702.071110082683,14039.060261291565
1324,10549.825129551637,11702.071110082683,14035.866345983712
1325,10549.825129551637,11390.838078487901,14572.472466064059
1326,10549.825129551637,11390.838078487901,14495.081441296807
1327,10549.825129551637,11390.838078487901,14378.186975865388
1328,10549.825129551637,11390.838078487901,14328.971859291021
1329,10549.825129551637,11390.838078487901,14129.349790186696
1330,10549.825129551637,11390.838078487901,14335.1565266549
1331,10549.825129551637,11253.82249736603,14372.14405030511
1332,10549.825129551637,11253.82249736603,14277.614079118857
1333,10549.825129551637,11253.82249736603,14373.091358025858
1334,10549.825129551637,11253.82249736603,14391.72568047287
1335,10549.825129551637,11253.82249736603,14296.052325404218
1336,10549.825129551637,11253.82249736603,14414.30278742344
1337,10549.825129551637,11253.82249736603,14392.34698204533
1338,10549.825129551637,11253.82249736603,14430.49915084848
1339,10549.825129551637,11253.82249736603,14471.129438851287
1340,10549.825129551637,11253.82249736603,14332.25790677122
1341,10549.825129551637,11253.82249736603,14204.250883937324
1342,10549.825129551637,11253.82249736603,14084.67277369102
1343,10549.825129551637,11253.82249736603,13870.047334675313
1344,10549.825129551637,11253.82249736603,13822.07009651908
1345,10549.825129551637,11253.82249736603,13861.075078507241
1346,10549.825129551637,11253.82249736603,14139.146511179057
1347,10549.825129551637,11253.82249736603,14223.16868999154
1348,10549.825129551637,11253.82249736603,13948.333695168662
1349,10549.825129551637,11253.82249736603,14019.832985632815
1350,10549.825129551637,11253.82249736603,13947.393474538094
1351,10549.825129551637,11253.82249736603,13994.18008154406
1352,10549.825129551637,11253.82249736603,13897.783843277033
1353,10549.825129551637,11253.82249736603,14049.508994580505
1354,10549.825129551637,11126.355189364722,14367.929594011315
1355,10549.825129551637,11126.355189364722,14312.886526945473
1356,10549.825129551637,11126.355189364722,14399.273431514732
1357,10549.825129551637,11126.355189364722,14390.105099185008
1358,10549.825129551637,11126.355189364722,14480.54818170071
1359,10549.825129551637,11126.355189364722,14040.8698316509
1360,10549.825129551637,11126.355189364722,13912.224970700789
1361,10549.825129551637,11126.355189364722,13863.149233566633
1362,10549.825129551637,11126.355189364722,13806.355655226294
1363,10549.825129551637,11126.355189364722,13715.969269432037
1364,10549.825129551637,11126.355189364722,13877.788799515434
1365,10549.825129551637,11126.355189364722,14099.255642918379
1366,10549.825129551637,11126.355189364722,13476.683118952793
1367,10549.825129551637,11126.355189364722,13593.28937605022
1368,10549.825129551637,11126.355189364722,13675.721684298955
1369,10592.907463345768,11126.355189364722,13809.665326340424
1370,10592.907463345768,11126.355189364722,13796.202217361528
1371,10592.907463345768,11126.355189364722,13718.49463589956
1372,10592.907463345768,11126.355189364722,14099.385572905014
1373,10592.907463345768,11126.355189364722,13908.319984011525
1374,10592.907463345768,11126.355189364722,13975.356770025577
1375,10592.907463345768,11126.355189364722,13996.530633120476
1376,10592.907463345768,11126.355189364722,13970.336747814637
1377,10592.907463345768,11126.355189364722,14029.629706625177
1378,10592.907463345768,11126.355189364722,14049.728694376088
1379,10592.907463345768,11126.355189364722,14054.169937555649
1380,10592.907463345768,11126.355189364722,14017.654886584114
1381,10592.907463345768,11126.355189364722,14073.399575577794
1382,10592.907463345768,11126.355189364722,14179.852394810456
1383,10592.907463345768,11126.355189364722,14142.049855789526
1384,10592.907463345768,11126.355189364722,14105.289119025081
1385,10592.907463345768,11126.355189364722,13802.663281242434
1386,10592.907463345768,11126.355189364722,13875.778428267662
1387,10592.907463345768,11126.355189364722,13820.343208878518
1388,10592.907463345768,11126.355189364722,13795.481696526545
1389,10592.907463345768,11126.355189364722,13829.095765251004
1390,10592.907463345768,11126.355189364722,13930.27342702624
1391,10592.907463345768,11126.355189364722,14041.53365576444
1392,10592.907463345768,10971.270743097793,14320.453176894482
1393,10592.907463345768,10971.270743097793,14392.540695843587
1394,10592.907463345768,10971.270743097793,14296.744497878479
1395,10592.907463345768,10971.270743097793,13896.72786684019
1396,10592.907463345768,10881.650862749671,14058.894664342417
1397,10592.907463345768,10881.650862749671,13941.20408244743
1398,10592.907463345768,10881.650862749671,14013.53964955284
1399,10592.907463345768,10881.650862749671,14106.144294573485
1400,10592.907463345768,10881.650862749671,14023.258412553221
1401,10592.907463345768,10881.650862749671,14058.849779437944
1402,10592.907463345768,10618.238693127496,14545.0714130642
1403,10592.907463345768,10618.238693127496,14447.276655668291
1404,10592.907463345768,10618.238693127496,14303.850486965779
1405,10592.907463345768,10618.238693127496,14406.710151477102
1406,10592.907463345768,10618.238693127496,14489.813370929558
1407,10592.907463345768,10618.238693127496,14270.423044949399
1408,10592.907463345768,10618.238693127496,14246.941152819161
1409,10592.907463345768,10618.238693127496,14262.967426079878
1410,10592.907463345768,10618.238693127496,14314.341742795796
1411,10592.907463345768,10618.238693127496,14426.780790867293
1412,10592.907463345768,10618.238693127496,14349.392128463433
1413,10592.907463345768,10618.238693127496,14536.342480325648
1414,10592.907463345768,10618.238693127496,15031.444237947635
1415,10592.907463345768,10618.238693127496,15127.923158933432
1416,10592.907463345768,10618.238693127496,15079.440375011016
1417,10592.907463345768,10618.238693127496,15193.54016454806
1418,10592.907463345768,10618.238693127496,15096.685627782717
1419,10592.907463345768,10618.238693127496,15113.456045512348
1420,10592.907463345768,10618.238693127496,15168.877090721133
1421,10592.907463345768,10618.238693127496,15156.217185295991
1422,10592.907463345768,10618.238693127496,15142.987950293042
1423,10592.907463345768,10618.238693127496,15088.003942312032
1424,10592.907463345768,10618.238693127496,15089.338677629294
1425,10592.907463345768,10618.238693127496,15150.346712263432
1426,10592.907463345768,10618.238693127496,15163.398770011878
1427,10592.907463345768,10618.238693127496,15171.097712310915
1428,10592.907463345768,10618.238693127496,15146.290534316991
1429,10592.907463345768,10618.238693127496,15031.011925446646
1430,10592.907463345768,10618.238693127496,15085.816393809759
1431,10592.907463345768,10618.238693127496,15008.692316105957
1432,10592.907463345768,10618.238693127496,14963.916080347759
1433,10592.907463345768,10618.238693127496,14843.674145987918
1434,10592.907463345768,10618.238693127496,14875.802288137937
1435,10592.907463345768,10618.238693127496,14859.81145032812
1436,10592.907463345768,10618.238693127496,14745.16359248381
1437,10555.665935622801,10533.943824156015,14577.93897495635
1438,10555.665935622801,10533.943824156015,14670.751507955614
1439,10458.345079966,10259.813147192692,14035.982101789989
1440,10458.345079966,10259.813147192692,14086.539040771795
1441,10458.345079966,10259.813147192692,13843.680996841758
1442,10458.345079966,10259.813147192692,14158.824998245947
1443,10458.345079966,10259.813147192692,13937.944020964558
1444,10458.345079966,10259.813147192692,13914.048715240482
1445,10458.345079966,10259.813147192692,13946.18866920747
1446,10458.345079966,10259.813147192692,13971.276968445203
1447,10458.345079966,10259.813147192692,14075.877694777451
1448,10458.345079966,10259.813147192692,14190.022369218974
1449,10458.345079966,10259.813147192692,14358.442342623486
1450,10458.345079966,10259.813147192692,13998.892996513861
1451,10458.345079966,10259.813147192692,14022.755229150433
1452,10458.345079966,10259.813147192692,13945.50594618678
1453,10458.345079966,10259.813147192692,14001.987692559193
1454,10458.345079966,10259.813147192692,14031.493611342557
1455,10458.345079966,10577.07741147027,13724.14777149993
1456,10458.345079966,10577.07741147027,13867.07784388983
1457,10458.345079966,10577.07741147027,13967.234964679124
1458,10458.345079966,10577.07741147027,13992.753214054457
1459,10458.345079966,10577.07741147027,13960.386473201705
1460,10458.345079966,10577.07741147027,13966.526255661109
1461,10458.345079966,10577.07741147027,13939.489006623831
1462,10458.345079966,10577.07741147027,13903.925988099832
1463,10458.345079966,10577.07741147027,13931.799513778367
1464,10458.345079966,10577.07741147027,13825.54513307075
1465,10458.345079966,10577.07741147027,13814.779843087099
1466,10458.345079966,10577.07741147027,13758.527245963844
1467,10458.345079966,10577.07741147027,13752.970967262605
1468,10458.345079966,10577.07741147027,13823.133160046104
1469,10458.345079966,10577.07741147027,13536.781643680477
1470,10458.345079966,10577.07741147027,13640.761068440268
1471,10458.345079966,10577.07741147027,13594.926493881834
1472,10458.345079966,10577.07741147027,13801.401779190368
1473,10458.345079966,10577.07741147027,13828.800469826832
1474,10458.345079966,10577.07741147027,13805.64930857167
1475,10458.345079966,10577.07741147027,13969.157928481338
1476,10458.345079966,10577.07741147027,13964.163892267725
1477,10458.345079966,10577.07741147027,13964.402490970459
1478,10458.345079966,10577.07741147027,13954.953037396923
1479,10458.345079966,10577.07741147027,13636.74268830812
1480,10458.345079966,10577.07741147027,13712.574553235741
1481,10458.345079966,10782.973296952414,13580.690892073304
1482,10458.345079966,10782.973296952414,13383.728844149928
1483,10458.345079966,10782.973296952414,13405.467312095845
1484,10458.345079966,10782.973296952414,13364.598425390304
1485,10458.345079966,10782.973296952414,13733.363351097518
1486,10458.345079966,10782.973296952414,13715.411751671196
1487,10458.345079966,10782.973296952414,13694.83320415143
1488,10458.345079966,10782.973296952414,13497.462467360996
1489,10458.345079966,10782.973296952414,13502.111598519177
1490,10458.345079966,10782.973296952414,13394.130330170998
1491,10458.345079966,10782.973296952414,13223.567693168683
1492,10458.345079966,10782.973296952414,13243.411545673107
1493,10458.345079966,10782.973296952414,13271.75754403032
1494,10458.345079966,10782.973296952414,13368.141970480381
1495,10458.345079966,10782.973296952414,13183.001188977496
1496,10458.345079966,10782.973296952414,13229.020027880613
1497,10458.345079966,10782.973296952414,12767.395321906268
1498,10458.345079966,10782.973296952414,12646.742336315974
1499,10458.345079966,10782.973296952414,12748.014492626946
1500,10458.345079966,10782.973296952414,12713.98228558186
1501,10458.345079966,10782.973296952414,12824.325917323426
1502,10458.345079966,10782.973296952414,12833.775370896958
1503,10458.345079966,10782.973296952414,12941.026668956585
1504,10458.345079966,10782.973296952414,12852.204167728747
1505,10458.345079966,10782.973296952414,12794.763301818619
1506,10458.345079966,10782.973296952414,12851.96320666262
1507,10458.345079966,10782.973296952414,12859.820427309016
1508,10458.345079966,10782.973296952414,12888.128627851936
1509,10458.345079966,10782.973296952414,12682.820350059734
1510,10458.345079966,10782.973296952414,12836.376332993075
1511,10458.345079966,10782.973296952414,12962.276127680072
1512,10458.345079966,10782.973296952414,13020.165842634942
1513,10458.345079966,10782.973296952414,12986.858881151624
1514,10458.345079966,10782.973296952414,13055.570582811586
1515,10458.345079966,10782.973296952414,13084.185890595645
1516,10458.345079966,10782.973296952414,13486.623944112152
1517,10458.345079966,10782.973296952414,13475.393268540005
1518,10458.345079966,10782.973296952414,13353.197659653833
1519,10458.345079966,10782.973296952414,13517.105518976983
1520,10458.345079966,10782.973296952414,13519.333227656944
1521,10458.345079966,10782.973296952414,13370.031861195086
1522,10458.345079966,10602.125291187336,13690.370699701329
1523,10458.345079966,10602.125291187336,13615.71529174361
1524,10458.345079966,10602.125291187336,13422.842494854183
1525,10458.345079966,10602.125291187336,13397.43527655834
1526,10458.345079966,10602.125291187336,13417.749239378047
1527,10458.345079966,10602.125291187336,13394.891011183665
1528,10458.345079966,10502.08070254224,13603.787718970418
1529,10458.345079966,10502.08070254224,13545.319224984167
1530,10458.345079966,10502.08070254224,13756.684602517003
1531,10458.345079966,10502.08070254224,13734.346094269167
1532,10458.345079966,10502.08070254224,13715.40702694441
1533,10458.345079966,10502.08070254224,13586.431435119226
1534,10458.345079966,10502.08070254224,13793.367381289467
1535,10458.345079966,10502.08070254224,13732.966474047429
1536,10458.345079966,10502.08070254224,13665.320198277886
1537,10458.345079966,10502.08070254224,13727.530675879254
1538,10458.345079966,10502.08070254224,13671.256817485457
1539,10458.345079966,10502.08070254224,14095.603429112207
1540,10458.345079966,10502.08070254224,14113.701495068919
1541,10458.345079966,10502.08070254224,14291.826057293456
1542,10458.345079966,10502.08070254224,14251.989523390825
1543,10458.345079966,10502.08070254224,14206.814048219145
1544,10458.345079966,10502.08070254224,14104.8190087098
1545,10458.345079966,10502.08070254224,14144.887054224982
1546,10458.345079966,10502.08070254224,14129.295455828647
1547,10458.345079966,10502.08070254224,14172.533793017752
1548,10458.345079966,10502.08070254224,14211.016692695976
1549,10458.345079966,10502.08070254224,14220.482682813265
1550,10458.345079966,10502.08070254224,14174.300840836002
1551,10458.345079966,10502.08070254224,14253.41639088043
1552,10458.345079966,10502.08070254224,14145.411498898313
1553,10458.345079966,10502.08070254224,13969.127217757225
1554,10458.345079966,10502.08070254224,13837.564838016286
1555,10458.345079966,10502.08070254224,13916.942610397376
1556,10458.345079966,10502.08070254224,13858.566248583467
1557,10458.345079966,10415.05565603527,13673.758560319051
1558,10458.345079966,10415.05565603527,13688.476084259833
1559,10458.345079966,10415.05565603527,13752.259895881196
1560,10458.345079966,10415.05565603527,13715.881861986478
1561,10458.345079966,10312.5653598618,13865.984069638693
1562,10458.345079966,10312.5653598618,13957.076802087573
1563,10458.345079966,10312.5653598618,14442.426723621673
1564,10458.345079966,10312.5653598618,14166.618435080718
1565,10458.345079966,10312.5653598618,14248.3562084918
1566,10458.345079966,10312.5653598618,14294.658531002122
1567,10458.345079966,10312.5653598618,14275.291875903162
1568,10458.345079966,10312.5653598618,14137.79996404483
1569,10458.345079966,10312.5653598618,14039.331933081805
1570,10458.345079966,10312.5653598618,14187.879705621173
1571,10458.345079966,10312.5653598618,14589.953955175099
1572,10458.345079966,10312.5653598618,14674.526564658241
1573,10458.345079966,10312.5653598618,14668.856892514119
1574,10458.345079966,10312.5653598618,14799.129421842272
1575,10458.345079966,10312.5653598618,14919.279224029773
1576,10458.345079966,10312.5653598618,14942.418573467967
1577,10458.345079966,10312.5653598618,14870.602726309098
1578,10458.345079966,10312.5653598618,15058.214539921462
1579,10458.345079966,10312.5653598618,15006.866209202872
1580,10458.345079966,10312.5653598618,14986.833367626976
1581,10458.345079966,10312.5653598618,14919.267412212805
1582,10458.345079966,10312.5653598618,14837.79894822857
1583,10458.345079966,10312.5653598618,14930.384694342069
1584,10458.345079966,10312.5653598618,14856.80179936495
1585,10458.345079966,10312.5653598618,14904.391609924667
1586,10458.345079966,10312.5653598618,14904.096314500495
1587,10458.345079966,10312.5653598618,14922.57235860015
1588,10458.345079966,10312.5653598618,14930.98473464399
1589,10458.345079966,10312.5653598618,14965.326411293609
1590,10458.345079966,10312.5653598618,14907.930430287957
1591,10458.345079966,10312.5653598618,14867.770252600432
1592,10458.345079966,10312.5653598618,14831.862329020998
1593,10458.345079966,10312.5653598618,14800.707480589053
1594,10458.345079966,10312.5653598618,14920.68719261223
1595,10458.345079966,10312.5653598618,15019.613522073569
1596,10458.345079966,10312.5653598618,15202.753381782257
1597,10458.345079966,10312.5653598618,15012.540606073779
1598,10458.345079966,10312.5653598618,14985.661635383858
1599,10458.345079966,10312.5653598618,15028.883436029208
1600,10458.345079966,10312.5653598618,14953.420099790956
1601,10458.345079966,10312.5653598618,14963.207371329743
1602,10458.345079966,10312.5653598618,14912.182684396046
1603,10458.345079966,10312.5653598618,15015.162829440435
1604,10458.345079966,10312.5653598618,14995.89066887721
1605,10458.345079966,10312.5653598618,14920.684830248836
1606,10458.345079966,10312.5653598618,15188.187049098651
1607,10458.345079966,10312.5653598618,15181.185004000663
1608,10458.345079966,10312.5653598618,15227.794433752126
1609,10458.345079966,10312.5653598618,15082.114570372327
1610,10458.345079966,10312.5653598618,15080.857793047047
